type,siteid,resourceid
Archaeological Site,MO01473,a18d7525-40d5-4e68-a54c-94e29ea7e952
Archaeological Site,MO02098,20f50fd6-9753-4a2e-a7a6-d24ce76c7d5e
Archaeological Site,MO02117,023376d9-c523-4fa8-a204-860976a66332
Archaeological Site,MO02343,c8722e0e-f60f-473c-999a-e138b6c0f109
Archaeological Site,MO02344,9e9639fa-c5e6-405b-8d73-a1d675c38b31
Archaeological Site,MO02345,76b3e46b-2337-4724-bb3b-450676535e5f
Archaeological Site,MO02346,6057bf4f-fa51-4b99-81a4-0e1636b35aa7
Archaeological Site,MO02347,e247d981-a3ab-421f-bf12-67b00f03d9f3
Archaeological Site,MO03242,82081fd2-7804-4697-ad7f-8e291b1242c0
Archaeological Site,MO03392,db2f2b66-516d-4171-9dbe-6803e3551abf
Archaeological Site,MO03411,751d2358-ccf6-4aa4-8c3d-f0f3f2ea796e
Archaeological Site,MO03497,cb8f41cf-0ee5-4736-ae5a-fc8e13a982ab
Archaeological Site,MO03615,b27e4fd4-02cf-4952-b386-ec46b2ce0ea1
Archaeological Site,MR00005,e1fe6324-9f81-4212-8b48-9afaa4b436f0
Archaeological Site,MR00006,b2ae394a-ff0d-4350-9a13-6f7b6c0423c7
Archaeological Site,MR00007,73eafef3-c8d0-43fe-a346-70b780c469b0
Archaeological Site,MR00008,5c0e1ae5-6aa7-4131-bdf4-57b4d0731fa6
Archaeological Site,MR00009,49a04922-9f18-4e28-954e-bcfba68d1ea6
Archaeological Site,MR00010,cf550e7f-8d11-4eaa-b545-ca80d93d3717
Archaeological Site,MR00012,a5c5ccc4-281c-4806-9243-b3743ad27032
Archaeological Site,MR00013,06bccadc-6a29-42c5-9a20-a35d1bfe1762
Archaeological Site,MR00014,1bf8d351-5f47-408f-9abf-59ced1b5be80
Archaeological Site,MR00015,382afe8a-8f8b-4e10-9317-8e4069a73849
Archaeological Site,MR00016,9967152a-345e-4438-8ef3-92e047b4099f
Archaeological Site,MR00024,4413397f-2409-414d-bc28-02189238c85a
Archaeological Site,MR00030,f00cb877-0e09-45b6-acbe-dbeced5a7427
Archaeological Site,MR00031,acb85101-9c74-4967-983e-28b6509109d6
Archaeological Site,MR00032,e614f882-acf5-431f-ac49-6a9b53e2357d
Archaeological Site,MR00033,7726e444-095d-4066-9d4d-28574b8fa1ed
Archaeological Site,MR00044,9ea72451-6346-40a4-a17a-cfa7a4265e59
Archaeological Site,MR00053,16aeee17-ac83-4c2c-97d6-e4f41f9005c3
Archaeological Site,MO01474,612e97cd-4389-4c3c-9ed5-fd71c7de0f6d
Archaeological Site,MO01475,33b5223a-743a-4b8d-9208-da54c70fa46c
Archaeological Site,MO01885,f1ddcf58-e6f2-420f-9123-455e99240894
Archaeological Site,MO01886,7d9a97ef-aa25-481a-ad65-bda3f2a09599
Archaeological Site,MO01901,00a1814b-7a9a-4e30-838f-373cbe14de82
Archaeological Site,MO01961,d96f832a-c144-4549-bc1d-7fa3e1ce5dd4
Archaeological Site,MO01965,15c638cf-f5bf-4032-a595-b8846c0a4d31
Archaeological Site,MO01970,71899a3c-27a7-4756-b04f-101f01cef71d
Archaeological Site,MO01971,51b79fde-43dc-400f-8e2c-93c568895c05
Archaeological Site,MO01972,3c6e3229-dfe2-48d0-970a-d42dc22fb7de
Archaeological Site,MO01973,113783d8-9c78-43d8-90d6-d29ad0632518
Archaeological Site,MO01974,abb315d0-5ad4-449a-8c72-a772ea2efd92
Archaeological Site,MO01975,ff3d526d-4378-4235-be4c-d14a8f167e44
Archaeological Site,MO02058,e7ea5c11-47fe-4856-bb87-d2411403f540
Archaeological Site,MO02064,4a8fc3cd-0452-45cf-9a73-1532bf6aca42
Archaeological Site,MO02065,6a19587c-617b-429a-a294-aa15206622de
Archaeological Site,MO02066,cb5afddf-2eb7-4c60-b630-f9b551ac63d6
Archaeological Site,MO02069,52b68baa-8247-4d93-bc7e-896cb43c8fd1
Archaeological Site,MO02071,cf8756ca-b2e5-4b6b-bc8e-210b3c6f9cca
Archaeological Site,MO02072,5a0908e6-8875-4f49-8891-3e347eca1239
Archaeological Site,MO02073,140dd766-ff91-4634-ae82-611c16a72e69
Archaeological Site,MO02088,c607cc47-a4ef-4746-9c8c-829320f6151d
Archaeological Site,MR00073,c0c93362-59a1-4c24-8137-1a50f58406ca
Archaeological Site,MR00075,0381d53a-806b-4f68-ad5a-a076a8711e78
Archaeological Site,MR00076,acccfd9c-4a4a-41c8-951b-7a3de17b0d45
Archaeological Site,MR00077,8004249c-4212-4ab4-aabf-2666d9e8a863
Archaeological Site,MR00079,b2d8b0f7-6010-4091-bef7-9490e3526f18
Archaeological Site,MR00080,e6fe4bf6-1184-49d7-9b6b-edb4696ca5e4
Archaeological Site,MR00083,bbd48e65-7c91-4c4d-93b4-c0faaa5535a0
Archaeological Site,MR00090,e3e5fede-7a7f-4b1f-9b96-872ecf4c391e
Archaeological Site,MR00091,62ea079f-f990-4993-b454-531d8fb2454e
Archaeological Site,MR00092,6b515c87-70d2-4482-962c-94424de3b3e3
Archaeological Site,MR00093,af02454b-e5ad-4dbb-b6b5-f029f6e9dcd7
Archaeological Site,MR00096,bfaa9057-99c7-4c7e-8a79-67b3735f6d1b
Archaeological Site,MR00097,a9fb0853-ad18-4a43-b3d8-b7fcedcae024
Archaeological Site,MO03394,b6c4fc1e-e6bd-4a28-8cea-b1972bd98157
Archaeological Site,MR00100,e49ffcd5-33ae-4d8e-a2ff-57aa9cbaabc1
Archaeological Site,MR00101,a5545cb6-f022-47c7-8bfe-f08468a51208
Archaeological Site,MR00102,0700ad5c-1a39-4086-b66c-f7ed9558bf81
Archaeological Site,MR00103,a9ac3420-636f-4230-97b7-f5396d09c8ca
Archaeological Site,MR00104,5c624583-748d-4b91-9544-b50361e10d05
Archaeological Site,MR00105,66afdb6a-582a-4784-b4c4-5c09a7df5ba1
Archaeological Site,MR00127,2ea4fe51-a30f-441f-8d7c-c21094915fd2
Archaeological Site,MR00130,8c3b141d-7fe4-414b-a3f5-7f4cc2ec1895
Archaeological Site,MR00133,d94f877a-5d85-4c0d-b3e0-347ee2b5d19e
Archaeological Site,MR00134,b249890d-67f7-425a-837d-fc89255ca9b4
Archaeological Site,MR00148,716e29d7-827f-47be-bc8e-37aedc906c75
Archaeological Site,MR00149,04b76d56-e70e-43e2-9e76-3c9f511141c4
Archaeological Site,MR00164,6ee00a6a-92e1-432f-9067-772c51d24de6
Archaeological Site,MR00184,bd25d460-9535-472e-b74a-993fff21cf9a
Archaeological Site,MR00185,8a02c3e2-f57a-4b74-ba0e-ccdcc44bb39f
Archaeological Site,MR00186,26fe69de-816f-4d73-be9f-ee121a2cbbc4
Archaeological Site,MR00187,6250c744-c6db-4cf6-a23a-d6dd8c2b9001
Archaeological Site,MR00188,ef60ed16-6b3d-4620-949d-123f8a0e1f98
Archaeological Site,MR00189,877a6ecb-f9fd-4f37-8396-a1076451bd64
Archaeological Site,MR00190,29ec6179-0d7d-4a00-93b0-210af0049868
Archaeological Site,MR00191,ba12f880-bfc9-43c7-876a-4bc1df5381b5
Archaeological Site,MR00192,1677ca0d-101a-4e41-8931-00bfb9854531
Archaeological Site,MR00193,f4c40082-04cd-4401-aca0-8a464af21fe3
Archaeological Site,MR00194,487e2d29-6bbe-4f3c-a074-5cde14e46d3a
Archaeological Site,MR00195,3943b44e-fd1d-4fe0-8c5b-797e8137f870
Archaeological Site,MR00196,281a9324-98a1-4aa9-98ba-35da3a5a9731
Archaeological Site,MR00197,b1c9e81e-9245-4f19-9b47-6e74078e2c95
Archaeological Site,MR00198,ca9ef0d6-8088-4108-a137-b324eb892bcc
Archaeological Site,MR00199,eeb673e7-06ca-4377-9c75-78f16d7f3545
Archaeological Site,MR00208,a5ded8d4-3aca-4483-bd16-40e734fb1801
Archaeological Site,MR00224,9a36ecf5-7c37-49f4-945e-7a757d2b4d11
Archaeological Site,MR00231,6be1b492-f7a8-499d-bdd7-ed91a095e1d3
Archaeological Site,MR00232,ea33b319-7297-4c35-84bc-56cbd90c6156
Archaeological Site,MR00262,4dc8118a-408d-413b-be25-78f810232f1d
Archaeological Site,MR00475,7db76a70-62fd-4ff5-af47-8c200813bf17
Archaeological Site,MR00476,ca0dfcc1-7178-4e6e-9215-f350d5762fe6
Archaeological Site,MR00477,e60130c7-4cfa-4179-a3bd-948efed26709
Archaeological Site,MR00478,88b9a780-4873-4113-a6e1-a2bde483b8dd
Archaeological Site,MR00479,dffe4ae6-1947-42b5-8167-32b5d60d087e
Archaeological Site,MR00480,f6afcf47-889e-4d2c-a6b5-54e8e2dcbb67
Archaeological Site,MR00481,2a66210e-1727-402b-b9a7-22b062015878
Archaeological Site,MR00482,f6b06945-6b32-415b-bfca-04a5bc20091f
Archaeological Site,MR00483,dc9b9870-6169-4195-80e1-686ded3932c8
Archaeological Site,MR00484,dbd33cc8-b790-4dde-a029-00aeba93a0ca
Archaeological Site,MR00532,0808e0eb-dfc1-4364-b492-9897cd2c3f97
Archaeological Site,MR00798,8e7ef169-c538-496a-a319-cf30e2bf1d74
Archaeological Site,MR00825,7d9de149-e8b8-4ec9-bd4b-72db8014c724
Archaeological Site,MR00848,ed3198f9-79a3-4086-ac6d-6954d88138ef
Archaeological Site,MR00998,2f2145d5-f635-456c-9e55-932b47fc4734
Archaeological Site,MR01007,4a816779-5475-49e0-b716-e7cda08e0004
Archaeological Site,MR01072,aa5c3d39-6e6b-4230-b563-f13f2c00574c
Archaeological Site,MR01073,141e711d-4ee2-4422-bcae-e978b20a9460
Archaeological Site,MR01081,bdc48181-5e5b-4732-b2f5-9ca9e25bb11e
Archaeological Site,MR01082,599c704d-a203-41b6-9b4c-a2a884b49608
Archaeological Site,MR01083,a3e19f4d-430e-499a-90ec-021b32ded3f6
Archaeological Site,MR01084,986ab6a3-742d-4c8e-a7be-b16beb4afd92
Archaeological Site,MR01103,8adfc6d0-5301-45f1-a5b2-35c850979ebc
Archaeological Site,MR01119,33915258-6f2a-42ea-8afe-a15c41d7bcf5
Archaeological Site,MR01120,c1154907-4145-4e4f-9e57-0be2f13a40d8
Archaeological Site,MR01122,de0010c0-663b-45e1-8c1f-923ce91160a7
Archaeological Site,MR01123,752b86eb-6ebe-48d7-adea-d9258de9153f
Archaeological Site,MR01124,71555df8-e925-4af6-9b2e-a32913b84447
Archaeological Site,MR01125,f6933727-66ae-44dc-8dc7-86f399c2e01c
Archaeological Site,MR01869,9f2ad01a-467b-45a9-8e72-14dee6156f20
Archaeological Site,MR01878,f16fbd00-7ea7-4e30-a72d-85cfcda7b87a
Archaeological Site,MR01920,f438b51a-368f-4345-9f27-50368d540505
Archaeological Site,MR01921,12fa376a-e080-4497-8420-ac14a2443d96
Archaeological Site,MR01922,5fb5e463-991c-48c9-a9be-a74340c1aa3e
Archaeological Site,MR01923,206e9597-71d5-414c-862c-eccd027317ed
Archaeological Site,MR01924,2e32b089-fc2b-426e-9cc5-6e69ff7d3d43
Archaeological Site,MR01925,c222837d-2067-43b3-b683-065a70a63e6e
Archaeological Site,MR01926,c0dd81a4-5f1d-4c74-bdd4-347990624729
Archaeological Site,MR01932,c0470e45-41c6-48df-94e4-399d46b75310
Archaeological Site,MR01972,b9078a90-2a6a-4341-ac8d-5ef2179da26f
Archaeological Site,MR02060,66a49a3a-5a3b-4ea1-98a8-6131cf642c46
Archaeological Site,MR02061,efdd57b2-0ffd-4eb3-ba98-da1f999a937a
Archaeological Site,MR02062,e95dee2f-f65d-4bf3-be79-b5020d8a4358
Archaeological Site,MR02063,b01b395a-278c-4172-8aec-9ef455b13332
Archaeological Site,MR02064,7be9a634-404f-41a3-af68-bab67c98bfdd
Archaeological Site,MR02065,3a0c1c9d-7494-4b3a-873f-b2b289be6797
Archaeological Site,MR02066,890b6374-d7b8-43d6-aa39-3d4ca987aba9
Archaeological Site,MR02067,68f32968-e60b-4177-bd90-2a431db081d1
Archaeological Site,MR02076,a2797dc9-08ac-4c5f-9463-c0bd80dcb299
Archaeological Site,MR02077,d07290b7-e2d1-40d1-86d8-6094869371d0
Archaeological Site,MR02117,6e575244-c976-40d4-bdf1-b8b615f1e043
Archaeological Site,MR02195,0b97a9d9-dfe3-40e8-8459-38a25cb38b2e
Archaeological Site,MR02355,6d391987-19e4-4afc-85fa-951f7064c6e1
Archaeological Site,MR02356,3f082821-879e-4097-97eb-b9a9980c98ab
Archaeological Site,MR02357,e5488d38-ab98-49d5-88a9-3e9bf5769a72
Archaeological Site,MR02397,816f353b-b131-4886-9566-50242313e6c1
Archaeological Site,MR02402,6201dd2a-5b13-45e3-903e-0567f7eb3b97
Archaeological Site,MR02403,f0b5c051-719f-4e59-a041-088bc767ca42
Archaeological Site,MR02451,7d403a68-f2e7-4640-8f32-5b5f6ef440fe
Archaeological Site,MR02452,313da68a-6940-42d1-a711-0f13b96b3954
Archaeological Site,MR03343,aa327034-c6d1-46ff-93bd-f9fd99a6199b
Archaeological Site,MR03351,1def2da3-1abf-4f9f-8375-610e01f730fb
Archaeological Site,MR03356,172be51a-0dfb-4628-9653-5bc74b0219c9
Archaeological Site,MR02549,a0d83dd1-4a13-43dc-8314-5a7ef93d8765
Archaeological Site,MR02551,04075468-ebac-440b-898e-39d89735c069
Archaeological Site,MR02555,af95f78f-a766-42b6-91ab-cc6a7e35d9c4
Archaeological Site,MR02556,0e52f7c2-7bc2-4bb8-9a64-45c9c77e8fce
Archaeological Site,MR02667,77256517-9eb0-4851-a458-afadb312c2ff
Archaeological Site,MR02701,0d340388-2130-4a73-a970-fde415496371
Archaeological Site,MR02703,5ebef0a7-b62e-4607-ac9e-4b1f0df2b883
Archaeological Site,MR03520,07c1a7e0-db43-40e9-814d-9d8e71676857
Archaeological Site,MR03526,e1e945a6-8ed0-4d6a-82ab-5bb2db95e694
Archaeological Site,MR03527,b0653c0e-e8bc-4f12-9a38-e8326661b455
Archaeological Site,MR03528,075b2f59-49d1-4969-9c31-1a7d2b8cef4c
Archaeological Site,MR03529,690991cb-1abf-4614-9778-f9e50c99cce6
Archaeological Site,MR03530,14be8907-56ab-4663-b3c6-23c4379de9e2
Archaeological Site,MR03531,6307839d-e88b-4619-97b2-530724fc2b62
Archaeological Site,MR03167,4ba29569-1b20-42ef-8582-0f4255789f28
Archaeological Site,MR03169,65b5aa44-3204-4cad-b49c-e548b8760242
Archaeological Site,MR03173,914347ea-67e7-46b4-a083-37830a8344b0
Archaeological Site,MR03177,cbadc246-6bc5-4030-87fb-125cb9669cac
Archaeological Site,MR03214,15059cc6-ca01-4f2a-b03e-220d25ad199e
Archaeological Site,MR03266,e0257881-af54-4edd-98fb-eb25884326e6
Archaeological Site,MR03268,38a43201-4da0-48a3-b78a-57926356f409
Archaeological Site,MR03269,01695b87-0623-4607-9a6f-2d3af24732d9
Archaeological Site,MR03279,a696bb0d-e002-456c-928b-a58b3035f4b3
Archaeological Site,MR03280,a8920da4-a837-4c3b-a5f7-f56a2bac5829
Archaeological Site,MR03281,7e61b1bb-c4b2-407c-b550-cf470f46b423
Archaeological Site,MR03282,5e93eced-463e-49f6-86da-41037c7fafc6
Archaeological Site,MR03283,f7c5fbf4-21cf-43ed-9155-ec9c443c3da2
Archaeological Site,MR03358,d11c646c-dbb3-46e1-960e-f60ce409d675
Archaeological Site,MR03359,123b51ef-e364-4bdc-bcd9-bfa69b5b3438
Archaeological Site,MR03360,834c0e5a-e333-41d3-a944-d6693dfe4a9f
Archaeological Site,MR03361,3686f621-697b-4f85-add4-84870700b83c
Archaeological Site,MR03362,c9d74c77-91c5-46e1-8067-77259f5b57f7
Archaeological Site,MR03363,4ff32586-3ed2-49bd-a7d5-cc4bb317d634
Archaeological Site,MR03364,2bd7aecb-2d1a-4d77-8108-c6fdb9579bfe
Archaeological Site,MR03365,a4016671-bd58-4f3d-bf8d-3adaf5b0593c
Archaeological Site,MR03366,9c567ec8-dc8e-41f5-b902-13c75652aab0
Archaeological Site,MR03367,b7f77a35-7eb6-49f8-a93c-9519d21953c2
Archaeological Site,MR03368,5f5836ff-795d-4f9a-9fef-6cb91d33036e
Archaeological Site,MR03369,87446588-4798-4a76-8547-c26716616d17
Archaeological Site,MR03370,a521fab1-66bc-4773-8648-b86cf086e135
Archaeological Site,MR03372,d1959c5a-6d6d-4349-b3f6-5628e2cd281c
Archaeological Site,MR03373,0d9f9184-1448-4af7-9921-29f4237b1f6f
Archaeological Site,MR03374,44429d56-bcf7-40d0-8091-288a8b0303c5
Archaeological Site,MR03375,34243cb8-a197-4460-8f8d-570a71e2ebbb
Archaeological Site,MR03376,04cd899a-51e9-4885-b7d4-95d3842c9eee
Archaeological Site,MR03377,2f8b6d58-1a7e-4208-9528-1e5de2535d0a
Archaeological Site,MR03378,89d26d7e-04fa-4a5d-8255-f2e6ac2d1666
Archaeological Site,MR03379,e6035256-702e-481f-9cee-022c132fb1e5
Archaeological Site,MR03381,c3651486-75b6-4034-aaf7-0dd0fab95da3
Archaeological Site,MR03382,05264882-1fa5-4f79-b76b-c271ed9dde0e
Archaeological Site,MR03446,a99f718f-1521-4112-81ad-474bbe32bb59
Archaeological Site,MR03477,47580311-5d0e-4806-9e4a-541fc4fa44da
Archaeological Site,MR03569,e0c243eb-0686-42d3-9510-626434c0c1ec
Archaeological Site,MR03570,a21870be-6680-441d-97be-035a08124910
Archaeological Site,MR03921,60a9d0e4-0dc9-45b7-95d6-44a994b150ce
Archaeological Site,MR03922,4c50b352-373b-4bc0-bc9b-ee12add7d1e5
Archaeological Site,MR03925,08935645-c679-4a51-9fd2-20c82cd54040
Archaeological Site,MR03926,84c339c0-fc60-4427-b04d-690aa268571b
Archaeological Site,MR03927,c24f18f8-4e1b-456e-9543-ba0cb53f19ae
Archaeological Site,MR03579,1abdc3e0-4be3-403d-aad2-53849a5d321c
Archaeological Site,MR03648,8c9a9ea3-b204-4045-ba3e-e69e56d45a6a
Archaeological Site,MR03649,27043fc3-4660-4dc0-826e-25fbd675379b
Archaeological Site,MR03650,71096e70-042e-42c1-b2e4-ba604c42e6b1
Archaeological Site,MR03651,beb60c68-1f5e-4c5c-b132-155273a53792
Archaeological Site,MR03652,727ed9dc-8a2a-451a-82c8-90557cb3c51e
Archaeological Site,MR03653,18e89ee0-a0ab-473b-8c75-2733878e1ede
Archaeological Site,MR03654,533f8274-6f5f-48ed-b3af-31d1bf9155f8
Archaeological Site,MR03971,18ed697f-6755-4710-b899-b8e9c3299d77
Archaeological Site,MR03978,10fd5cb6-e508-4cd7-8493-43e1d4ab38db
Archaeological Site,MT00013,6966af68-88eb-4810-9ba4-66abb46f101f
Archaeological Site,MR03655,6fa48e7e-eb85-4f53-9da6-3003885c1031
Archaeological Site,MR03656,4e2b8354-64c8-4ded-9c43-d7a7f0126795
Archaeological Site,MR03663,8ff0bff1-1a18-44f3-b118-8f128a61dfa6
Archaeological Site,MR03675,12e7b422-c798-4dbb-ab25-61220744023e
Archaeological Site,MR03748,1f2f994d-3c87-40d7-a5cd-a2e109e5e288
Archaeological Site,MR03772,a773989b-5746-448e-ba14-c5a04751ff33
Archaeological Site,MR03773,b8276a0e-64f4-4b8c-bb27-7266962f3bea
Archaeological Site,MR03855,30c5b01f-bd7f-4a77-bb12-2c28a7cd7afc
Archaeological Site,MR03863,8bd5f8cb-edf6-412e-9296-8de76b0a49b2
Archaeological Site,MR03865,f8edf243-babe-4ca1-8e98-34f029ca19c0
Archaeological Site,MR03866,e7b226a8-ce8b-4050-b550-7d28d18aea0a
Archaeological Site,MT00020,5da3f1e8-e158-4621-9f35-d239270e3159
Archaeological Site,MT00069,7da30bc8-d678-44ac-b59d-a5c56375bcf5
Archaeological Site,MT00741,872e61d7-eb89-46e6-81d5-9adfbdb2ad6b
Archaeological Site,MT01282,ce52c701-c9b3-48a0-8b76-836c445ec7a9
Archaeological Site,MT01283,90962cbe-6e9a-4047-b346-44e5da6495ff
Archaeological Site,MT01284,80facbb5-9804-41a8-b8cb-3102f80d6ddf
Archaeological Site,MT01285,1c7ee46a-4dc8-4c00-b9e8-fdb1443b0c0f
Archaeological Site,MT01320,e818859c-aa9d-4d51-8885-fc5e6a6faacd
Archaeological Site,MT01331,6bc5e5bc-6521-4da1-966c-4233503d971d
Archaeological Site,MT01344,94ff67d9-f61a-48ee-8e90-1f6af0668d29
Archaeological Site,MT01348,ae497946-4755-4406-a376-3fe8c7ac885c
Archaeological Site,MT01482,0c466d6a-4552-4a63-9105-d3fc9c50df25
Archaeological Site,MT01483,172ff0f5-af19-462b-b84c-a394c457b35d
Archaeological Site,MT01484,1d48068c-4fda-48b0-a393-d3ca3009b3e1
Archaeological Site,MT01485,782c6036-659b-4f05-8770-e0e19b4c6697
Archaeological Site,MT01486,51cca8d4-d3cc-4c68-9fc7-8431c46c6903
Archaeological Site,MT01487,a581fd33-e374-4a48-8f7e-01954ddad833
Archaeological Site,MT01574,399df71a-bfb9-4507-b5e1-977e94bc6a2e
Archaeological Site,MT01576,d03f0d3f-c40a-4892-b869-d5dd766425fa
Archaeological Site,MT01662,e979c40a-9e7d-42e1-beaf-aedc2de8647b
Archaeological Site,NA00010,d2bd4797-f06d-46db-a1ca-083bd9d4cd74
Archaeological Site,NA00016,94d4c8be-d5cc-4de0-a4c8-2383840b46e6
Archaeological Site,NA00048,4d1d079a-f79f-4379-88e5-555cde0e5fc6
Archaeological Site,NA00052,cf12819d-e391-4a36-8006-b72de97bb815
Archaeological Site,NA00053,4c3587ec-e1e5-46bf-9ec1-9acf4ceca725
Archaeological Site,NA00057,873cebeb-3ac9-458b-82bb-cda73a7a718a
Archaeological Site,NA00080A,2beb17a5-d0f7-435f-bb66-7a32430275d5
Archaeological Site,NA00238,c07267f4-87da-43bd-bd86-c2d094ac82cf
Archaeological Site,NA00703,dd157da4-17f7-45cd-8b38-c9823434ab20
Archaeological Site,NA00730,a6ef5455-5a17-4eaa-ae04-5ed21b145b52
Archaeological Site,NA01091,77372eba-7fac-4213-a02f-15a27f719d42
Archaeological Site,NA01092,7f3434f2-0150-4b21-8ed0-d589c0885d55
Archaeological Site,OB00010,1dc73df8-cb76-492b-9c34-39804f024bfb
Archaeological Site,OB00055,5ce1d399-0a97-46fd-906d-188dc7666ee0
Archaeological Site,OB00057,2e1b8a1f-9f03-4eb4-93de-62a085784a03
Archaeological Site,OB00058,bea0157e-879e-4c45-b096-a98888de02a7
Archaeological Site,OB00059,c5126505-aee1-4d0c-a83e-edd81e4003aa
Archaeological Site,OB00060,512b9f6d-d8d9-4786-b356-0b8cc93949c7
Archaeological Site,OB00226,e1af8dac-773a-433f-8dc6-6f615a9db91f
Archaeological Site,OB00227,38bb5ab2-2a7f-4c5a-af3a-b9a2e5bfce40
Archaeological Site,OB00237,ba584a07-928a-47dd-bc13-14ae5bafa50b
Archaeological Site,OB00238,cbc08a8d-f8b9-4538-8f0a-1ab4b1dbf4c5
Archaeological Site,OB00239,94ae526c-50f6-4be8-9e08-9448a4841a86
Archaeological Site,OB00240,168282a6-41cd-4e7a-a4bc-fa56da2b0edb
Archaeological Site,OB00241,cac2713f-2aec-45af-8e20-64ce46f176b3
Archaeological Site,OB00245,956695ad-e9bb-4159-91ab-8e1910233a37
Archaeological Site,OB00246,7573463f-939f-41d9-a79a-0cff97d82165
Archaeological Site,OB00247,47801f94-f62d-4beb-be06-ecc4d62328e1
Archaeological Site,OB00248,51cc1978-77b5-42e1-a06c-c2f3af934d8a
Archaeological Site,OB00249,0ad2fc41-983e-47be-88b1-235d6a4b7198
Archaeological Site,OK00521,6295aa19-34f9-4871-b85e-13f8ebd6eb1b
Archaeological Site,OK00522,4d902fc9-ac24-47c8-b0c5-1891862af718
Archaeological Site,OK00523,4599277e-3520-4722-be60-7bc8acf6de5d
Archaeological Site,OK00534,1aa82237-05b5-451c-91dc-888477ef042a
Archaeological Site,OK00535,fa1ef9b4-0efe-4a83-be8f-16d504f12582
Archaeological Site,OK00536,99ff2230-477d-4d9f-a5e7-7ef98bf68b00
Archaeological Site,OK00537,343ac547-a1cf-49f6-9c5b-86ff696a9a1d
Archaeological Site,OK00944,2a0c6d53-fe17-449f-b48d-b1b34f8b00b2
Archaeological Site,OK00995,d557b560-b1c7-4be5-b6a8-df2453832ac8
Archaeological Site,OK01705,a5f87eb6-0c56-4d05-90a2-b30c65962ccd
Archaeological Site,OK01706,1d24446a-43a0-4b5f-b4bf-1052167c8c91
Archaeological Site,OK01707,7f52a738-d817-4e66-96f3-3658cc25d92f
Archaeological Site,OK01708,df9407d3-7291-4c06-b7d9-db638f0b2375
Archaeological Site,OR00447,38f2eda7-b341-45d5-8074-00fb8199de9b
Archaeological Site,OR00448,d81b3935-3719-4317-8b1e-4c8e26327c38
Archaeological Site,OR00449,f438a50d-1596-4fb4-ad69-759afb7acf1e
Archaeological Site,OR00450,a3657705-cac1-4b7f-8bfc-0db8c46804af
Archaeological Site,OR00451,ca12f9a7-a563-42b4-aa8f-a959b694f88d
Archaeological Site,OR00452,39418f9b-dfeb-45d1-93ca-48ff6e5af345
Archaeological Site,OR00453,b708e498-d3b8-4870-a68c-39e03c97ab33
Archaeological Site,OR00454,d4d23ad6-67f2-4438-b606-3ac020efda9d
Archaeological Site,OR00455,20706d93-29eb-4ffc-9f8d-7c0a7964dcad
Archaeological Site,OR00456,7a3d5256-d1a8-4b74-8685-e5321d284409
Archaeological Site,OR02089,b1d9331a-3e26-4d5a-8868-9733f69a6d72
Archaeological Site,OR02220,9d9369ba-dd69-45ad-827f-e7e59d857a6c
Archaeological Site,OR02221,ab2d84a7-b4ad-4b8b-9081-31bb871f59e2
Archaeological Site,OR02222,28281cff-a679-491e-bb84-6284755e5bf6
Archaeological Site,OR02226,817fdf53-4ee3-4155-ab20-4e4ba466b4fa
Archaeological Site,OR02228,0d952771-ba8b-41a3-a3ee-7c45aa269c8b
Archaeological Site,OR02229,8adc39be-a0c5-46a6-b122-ff685506d7e0
Archaeological Site,OR09987,04947df1-22b1-484e-b08e-96f1f4955e4a
Archaeological Site,OR10845,ebc530df-e943-4214-a58b-4a8d4d01d7f7
Archaeological Site,OR10850,fc05cd64-b262-4c28-9b65-477b1cf2e3d4
Archaeological Site,OR10855,7e9af86a-c304-47bc-8517-d242158bafc8
Archaeological Site,PA00115,7033c29b-2c09-4db5-8515-22e188563eca
Archaeological Site,PO00215,a5214c3d-0205-4746-a74e-7a9a4ca1c343
Archaeological Site,PA00566,e4b38dec-38e6-4a36-bc70-08cdf8ab1963
Archaeological Site,PA00567,9e4b9a14-aee2-4b55-b005-84e45db65508
Archaeological Site,PA00568,dfbc5a7e-922d-4987-9e5b-ca97e37eb3d9
Archaeological Site,PA00569,deaadf02-0838-4385-af89-4a137cb427b6
Archaeological Site,PA00570,aea6efff-d49b-42a6-a4ec-4a8109ee2963
Archaeological Site,PA00571,faa6eb5d-f098-4e9c-aae7-6629671a55ab
Archaeological Site,PA00572,1ef710b4-02b4-411c-8c72-da04be06cb81
Archaeological Site,PA00573,4338cd2f-1d85-44b3-b5af-dc945c744045
Archaeological Site,PA00574,e11b0e12-dfc5-4051-b7c3-3254705dc951
Archaeological Site,PA00575,aeef6e02-4df3-4ef6-9028-6329112bfc2d
Archaeological Site,PA00576,fe89a398-57e3-4450-b36b-fdd7a8bbe827
Archaeological Site,PA00577,f245c9c0-9311-45ab-b4d8-ea717529bfb6
